Job;Standard;Country;State/Region;City;Impressions;Clicks;Apply starts;Applies;Cost per click (CPC);Cost per apply start (CPAS);Cost per apply (CPA);Clickthrough rate (CTR);Apply completion rate (ACR);Apply start rate (ASR);Apply rate (AR);Spend;Last updated;Created;;;Functietitel;Gestandaardiseerde titel
;;;;;;;;;;;;;;;;;;;;;Senior Jurist Woo bij de Rijksoverheid;Senior Advocaat
;;;;;;;;;;;;;;;;;;;;;Senior Jurist Woo bij de Rijksoverheid;Senior Advocaat
;;;;;;;;;;;;;;;;;;;;;Senior Jurist Woo bij de Rijksoverheid;Senior Advocaat
;;;;;;;;;;;;;;;;;;;;;Senior Jurist Woo bij de Rijksoverheid;Senior Advocaat
;;;;;;;;;;;;;;;;;;;;;Senior Jurist Woo bij de Rijksoverheid;Senior Advocaat
;;;;;;;;;;;;;;;;;;;;;Senior Jurist Woo bij de Rijksoverheid;Senior Advocaat
;;;;;;;;;;;;;;;;;;;;;Senior analist sancties;Senior analist
;;;;;;;;;;;;;;;;;;;;;Senior analist sancties;Senior analist
;;;;;;;;;;;;;;;;;;;;;Senior analist sancties;Senior analist
;;;;;;;;;;;;;;;;;;;;;Senior Infrastructuur Automation Engineer;Senior automatiseringstechnicus
;;;;;;;;;;;;;;;;;;;;;Senior Infrastructuur Automation Engineer;Senior automatiseringstechnicus
;;;;;;;;;;;;;;;;;;;;;Senior Business Controller;Senior Bedrijfscontroller
;;;;;;;;;;;;;;;;;;;;;Senior Business Controller;Senior Bedrijfscontroller
;;;;;;;;;;;;;;;;;;;;;Senior Business Controller;Senior Bedrijfscontroller
;;;;;;;;;;;;;;;;;;;;;Senior Energieconsultant;Senior Energieconsultant
;;;;;;;;;;;;;;;;;;;;;Senior Energieconsultant;Senior Energieconsultant
;;;;;;;;;;;;;;;;;;;;;Senior Energieconsultant;Senior Energieconsultant
;;;;;;;;;;;;;;;;;;;;;Senior Energieconsultant;Senior Energieconsultant
;;;;;;;;;;;;;;;;;;;;;Senior Financieel Adviseur Planning & Control;Senior financieel adviseur
;;;;;;;;;;;;;;;;;;;;;Senior Financieel Adviseur Planning & Control;Senior financieel adviseur
;;;;;;;;;;;;;;;;;;;;;Senior Financieel Adviseur Planning & Control;Senior financieel adviseur
;;;;;;;;;;;;;;;;;;;;;Senior Financial Accountant;Senior financieel boekhouder
;;;;;;;;;;;;;;;;;;;;;Senior Functioneel Beheerder;Senior Functioneel Manager
;;;;;;;;;;;;;;;;;;;;;Senior Machine Learning Engineer;Senior Machine Learning Engineer
;;;;;;;;;;;;;;;;;;;;;Senior Machine Learning Engineer;Senior Machine Learning Engineer
;;;;;;;;;;;;;;;;;;;;;Senior Machine Learning Engineer;Senior Machine Learning Engineer
;;;;;;;;;;;;;;;;;;;;;Senior Marketing Project Manager;Senior Marketing Project Manager
;;;;;;;;;;;;;;;;;;;;;Senior Netwerk Engineer;Senior netwerkingenieur
;;;;;;;;;;;;;;;;;;;;;Senior Support Engineer;Senior ondersteuningsingenieur
;;;;;;;;;;;;;;;;;;;;;Senior Support Engineer;Senior ondersteuningsingenieur
;;;;;;;;;;;;;;;;;;;;;Senior Support Engineer;Senior ondersteuningsingenieur
;;;;;;;;;;;;;;;;;;;;;Senior Support Engineer;Senior ondersteuningsingenieur
;;;;;;;;;;;;;;;;;;;;;Senior Support Engineer;Senior ondersteuningsingenieur
;;;;;;;;;;;;;;;;;;;;;Senior Support Engineer;Senior ondersteuningsingenieur
;;;;;;;;;;;;;;;;;;;;;Senior Support Engineer;Senior ondersteuningsingenieur
;;;;;;;;;;;;;;;;;;;;;Senior Support Engineer;Senior ondersteuningsingenieur
;;;;;;;;;;;;;;;;;;;;;Senior Project Controller;Senior Project Controller
;;;;;;;;;;;;;;;;;;;;;Senior Project Controller;Senior Project Controller
;;;;;;;;;;;;;;;;;;;;;Senior Project Engineer Offshore Energie;Senior projectingenieur
;;;;;;;;;;;;;;;;;;;;;Senior Project Engineer Utiliteit Elektrotechniek;Senior projectingenieur
;;;;;;;;;;;;;;;;;;;;;Senior Project Manager;Senior projectmanager
;;;;;;;;;;;;;;;;;;;;;Senior Project Manager Offshore Wind;Senior projectmanager
;;;;;;;;;;;;;;;;;;;;;Senior Project Manager Offshore Wind;Senior projectmanager
;;;;;;;;;;;;;;;;;;;;;Senior Project Manager Offshore Wind;Senior projectmanager
;;;;;;;;;;;;;;;;;;;;;Senior  SW Engineer On Board Diagnostics;Senior software-ingenieur
;;;;;;;;;;;;;;;;;;;;;Senior Bezwaarjurist;Senior specialist
;;;;;;;;;;;;;;;;;;;;;Senior Bezwaarjurist;Senior specialist
;;;;;;;;;;;;;;;;;;;;;Senior Handhavingsjurist HBO;Senior specialist
;;;;;;;;;;;;;;;;;;;;;Senior Handhavingsjurist WO;Senior specialist
;;;;;;;;;;;;;;;;;;;;;Senior netwerkebeheerder;Senior specialist
;;;;;;;;;;;;;;;;;;;;;Senior netwerkebeheerder;Senior specialist
;;;;;;;;;;;;;;;;;;;;;Senior netwerkebeheerder;Senior specialist
;;;;;;;;;;;;;;;;;;;;;Senior systeembeheerder Windows;Senior systeembeheerder
;;;;;;;;;;;;;;;;;;;;;Senior systeembeheerder Windows;Senior systeembeheerder
;;;;;;;;;;;;;;;;;;;;;Senior Hypotheek Acceptant Sittard;Senior verzekeraar
;;;;;;;;;;;;;;;;;;;;;Senior Mechanical Engineer;Senior werktuigbouwkundige
;;;;;;;;;;;;;;;;;;;;;Senior Naval Architect;Seniore Scheepsbouwkundige
;;;;;;;;;;;;;;;;;;;;;ICT Servicedeskmedewerker;Servicedesk-specialist
;;;;;;;;;;;;;;;;;;;;;Medior Servicedeskmedewerker;Servicedesk-specialist
;;;;;;;;;;;;;;;;;;;;;Medior Servicedeskmedewerker;Servicedesk-specialist
;;;;;;;;;;;;;;;;;;;;;Medior Servicedeskmedewerker;Servicedesk-specialist
;;;;;;;;;;;;;;;;;;;;;Medior Servicedeskmedewerker;Servicedesk-specialist
;;;;;;;;;;;;;;;;;;;;;Servicedesk Specialist IT;Servicedesk-specialist
;;;;;;;;;;;;;;;;;;;;;Servicedesk Specialist IT;Servicedesk-specialist
;;;;;;;;;;;;;;;;;;;;;Servicedesk Specialist IT;Servicedesk-specialist
;;;;;;;;;;;;;;;;;;;;;Servicedeskmedewerker;Servicedesk-specialist
;;;;;;;;;;;;;;;;;;;;;Servicedeskmedewerker;Servicedesk-specialist
;;;;;;;;;;;;;;;;;;;;;Servicemanager IT;Servicemanager
;;;;;;;;;;;;;;;;;;;;;Embedded Software Engineer;SET software-ingenieur
;;;;;;;;;;;;;;;;;;;;;Embedded Software Engineer;SET software-ingenieur
;;;;;;;;;;;;;;;;;;;;;Embedded Software Engineer;SET software-ingenieur
;;;;;;;;;;;;;;;;;;;;;Embedded Software Engineer (automotive);SET software-ingenieur
;;;;;;;;;;;;;;;;;;;;;SharePoint specialist;Sharepoint-specialist
;;;;;;;;;;;;;;;;;;;;;DevOps Engineer PAAS Windows;Software-ingenieur
;;;;;;;;;;;;;;;;;;;;;Junior Java Engineer;Software-ingenieur
;;;;;;;;;;;;;;;;;;;;;Junior Java Engineer;Software-ingenieur
;;;;;;;;;;;;;;;;;;;;;Modern Workplace Engineer;Software-ingenieur
;;;;;;;;;;;;;;;;;;;;;Software Engineer Service (PLC);Software-ingenieur
;;;;;;;;;;;;;;;;;;;;;Testanalist;Software-ingenieur
;;;;;;;;;;;;;;;;;;;;;Bijzonder Beheer Specialist Amsterdam;Specialist
;;;;;;;;;;;;;;;;;;;;;Bijzonder Beheer Specialist Utrecht;Specialist
;;;;;;;;;;;;;;;;;;;;;Krediet Specialist Verduurzaming;Specialist
;;;;;;;;;;;;;;;;;;;;;Krediet Specialist Verduurzaming;Specialist
;;;;;;;;;;;;;;;;;;;;;SCCM Specialist;Specialist
;;;;;;;;;;;;;;;;;;;;;SCCM/Intune Specialist;Specialist
;;;;;;;;;;;;;;;;;;;;;Specialist Assetmanagement wo Utrecht;Specialist
;;;;;;;;;;;;;;;;;;;;;Specialist Beheer Hypotheken Sittard;Specialist
;;;;;;;;;;;;;;;;;;;;;Specialist Beheer Hypotheken Utrecht;Specialist
;;;;;;;;;;;;;;;;;;;;;Specialist Bijzonder Beheer Amsterdam;Specialist
;;;;;;;;;;;;;;;;;;;;;Specialist Bijzonder Beheer Diemen;Specialist
;;;;;;;;;;;;;;;;;;;;;Specialist Bijzonder Beheer Utrecht;Specialist
;;;;;;;;;;;;;;;;;;;;;Specialist Hypotheken Rotterdam;Specialist
;;;;;;;;;;;;;;;;;;;;;Specialist Kredietbeoordeling Hilversum;Specialist
;;;;;;;;;;;;;;;;;;;;;Specialist Kredietbeoordeling Utrecht;Specialist
;;;;;;;;;;;;;;;;;;;;;Specialist Schuldhulp Diemen;Specialist
;;;;;;;;;;;;;;;;;;;;;Specialist Schuldhulp Leeuwarden;Specialist
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Specialist automatisering;Specialist automatisering
;;;;;;;;;;;;;;;;;;;;;Senior KYC Specialist;Specialist in de bestrijding van witwassen
;;;;;;;;;;;;;;;;;;;;;Junior Subsidiebeoordelaar;Specialist Publiek Beleid
;;;;;;;;;;;;;;;;;;;;;Junior Subsidiebeoordelaar;Specialist Publiek Beleid
;;;;;;;;;;;;;;;;;;;;;Junior Subsidiebeoordelaar;Specialist Publiek Beleid
;;;;;;;;;;;;;;;;;;;;;Junior Subsidiebeoordelaar;Specialist Publiek Beleid
;;;;;;;;;;;;;;;;;;;;;Junior Subsidiebeoordelaar;Specialist Publiek Beleid
;;;;;;;;;;;;;;;;;;;;;Medior Subsidiebeoordelaar;Specialist Publiek Beleid
;;;;;;;;;;;;;;;;;;;;;Teammanager Engineering;Specialist techniek
;;;;;;;;;;;;;;;;;;;;;Traineeship Reliability Engineering;Specialist techniek
;;;;;;;;;;;;;;;;;;;;;Specialist Beheer Woninghypotheken Sittard;Specialist woninghypotheken
;;;;;;;;;;;;;;;;;;;;;Medior Adviseur Subsidies;Subsidiemedewerker
;;;;;;;;;;;;;;;;;;;;;Subsidiemedewerker;Subsidiemedewerker
;;;;;;;;;;;;;;;;;;;;;Subsidiemedewerker Roermond;Subsidiemedewerker
;;;;;;;;;;;;;;;;;;;;;Subsidiemedewerker Roermond;Subsidiemedewerker
;;;;;;;;;;;;;;;;;;;;;Subsidiemedewerker Utrecht;Subsidiemedewerker
;;;;;;;;;;;;;;;;;;;;;Subsidiemedewerker Utrecht;Subsidiemedewerker
;;;;;;;;;;;;;;;;;;;;;Order Fulfilment Officer;Supplychainmedewerker
;;;;;;;;;;;;;;;;;;;;;Programma Management Ondersteuner;Supporter
;;;;;;;;;;;;;;;;;;;;;Medior systeembeheerder Windows;Systeembeheerder
;;;;;;;;;;;;;;;;;;;;;Systeembeheerder;Systeembeheerder
;;;;;;;;;;;;;;;;;;;;;Systeembeheerder Windows;Systeembeheerder
;;;;;;;;;;;;;;;;;;;;;Systeembeheerder Windows;Systeembeheerder
;;;;;;;;;;;;;;;;;;;;;Electronics System Engineering Traineeship - Philips;Systeemingenieur
;;;;;;;;;;;;;;;;;;;;;Systeem Engineer Maritiem;Systeemingenieur
;;;;;;;;;;;;;;;;;;;;;Global Talent & Learning Manager;Talentmanager
;;;;;;;;;;;;;;;;;;;;;Teamleider Onderhoud;Teamleider onderhoud
;;;;;;;;;;;;;;;;;;;;;Teamleider Onderhoud;Teamleider onderhoud
;;;;;;;;;;;;;;;;;;;;;Teamleider Operations;Teamleider operations
;;;;;;;;;;;;;;;;;;;;;Windows Technisch Applicatiebeheerder;Technisch applicatiemanager
;;;;;;;;;;;;;;;;;;;;;Windows Technisch Applicatiebeheerder;Technisch applicatiemanager
;;;;;;;;;;;;;;;;;;;;;Technisch ontwikkelaar / Planvoorbereider;Technisch ontwikkelaar
;;;;;;;;;;;;;;;;;;;;;Technical Project Manager;Technisch projectmanager
;;;;;;;;;;;;;;;;;;;;;Technical Project Manager;Technisch projectmanager
;;;;;;;;;;;;;;;;;;;;;Technisch Specialist Windmolens;Technisch specialist
;;;;;;;;;;;;;;;;;;;;;Toezichthouder Veilig Graven;Technisch supervisor
;;;;;;;;;;;;;;;;;;;;;Draftsman Engineer;Technisch tekenaar
;;;;;;;;;;;;;;;;;;;;;Technisch Tekenaar;Technisch tekenaar
;;;;;;;;;;;;;;;;;;;;;Technisch Tekenaar;Technisch tekenaar
;;;;;;;;;;;;;;;;;;;;;Tendermanager;Tendermanager
;;;;;;;;;;;;;;;;;;;;;Adviseur Subsidies;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Adviseur Subsidies;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Adviseur Subsidies;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Adviseur Subsidies;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Adviseur Subsidies;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Adviseur Subsidies;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Junior Adviseur Subsidies;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Junior Adviseur Subsidies;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Junior Adviseur Subsidies;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Medior Adviseur Subsidies;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Medior Adviseur Subsidies Den Haag;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Medior Adviseur Subsidies Den Haag;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Medior Adviseur Subsidies Zwolle;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Medior Adviseur Subsidies Zwolle;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Medior Adviseur Subsidies Zwolle;Toelagenconsulent
;;;;;;;;;;;;;;;;;;;;;Traineeship Hypotheekacceptant Amersfoort;Trainee
;;;;;;;;;;;;;;;;;;;;;Traineeship Hypotheekacceptant Amsterdam;Trainee
;;;;;;;;;;;;;;;;;;;;;Traineeship Hypotheekacceptant Utrecht;Trainee
;;;;;;;;;;;;;;;;;;;;;Traineeship Hypotheekacceptatie;Trainee
;;;;;;;;;;;;;;;;;;;;;Traineeship Hypotheekacceptatie;Trainee
;;;;;;;;;;;;;;;;;;;;;Traineeship OT & Industriâle Automatisering;Trainee
;;;;;;;;;;;;;;;;;;;;;Traineeship OT & Industriâle Automatisering;Trainee
;;;;;;;;;;;;;;;;;;;;;Traineeship subsidies;Trainee
;;;;;;;;;;;;;;;;;;;;;Traineeship Technische Bedrijfskunde;Trainee
;;;;;;;;;;;;;;;;;;;;;Transactie Monitoring Analist;Transactie-analist
;;;;;;;;;;;;;;;;;;;;;Transactie Monitoring Analist;Transactie-analist
;;;;;;;;;;;;;;;;;;;;;Transactie Monitoring Analist;Transactie-analist
;;;;;;;;;;;;;;;;;;;;;Transactie Monitoring Analist;Transactie-analist
;;;;;;;;;;;;;;;;;;;;;Transactie Monitoring Analist;Transactie-analist
;;;;;;;;;;;;;;;;;;;;;Junior TM Analist;Transactiespecialist
;;;;;;;;;;;;;;;;;;;;;Acceptant Duurzaamheidskredieten;Underwriter
;;;;;;;;;;;;;;;;;;;;;Acceptant Duurzaamheidskredieten;Underwriter
;;;;;;;;;;;;;;;;;;;;;Acceptant Verduurzaming Hilversum;Underwriter
;;;;;;;;;;;;;;;;;;;;;Acceptant Woninghypotheken;Underwriter
;;;;;;;;;;;;;;;;;;;;;Acceptant Woninghypotheken;Underwriter
;;;;;;;;;;;;;;;;;;;;;Acceptant Woninghypotheken;Underwriter
;;;;;;;;;;;;;;;;;;;;;Acceptant Woninghypotheken;Underwriter
;;;;;;;;;;;;;;;;;;;;;Acceptant Woninghypotheken;Underwriter
;;;;;;;;;;;;;;;;;;;;;Acceptant Woninghypotheken;Underwriter
;;;;;;;;;;;;;;;;;;;;;Acceptant Woninghypotheken;Underwriter
;;;;;;;;;;;;;;;;;;;;;Acceptant Woninghypotheken;Underwriter
;;;;;;;;;;;;;;;;;;;;;Krediet Acceptant Utrecht;Underwriter
;;;;;;;;;;;;;;;;;;;;;Krediet Acceptant Utrecht;Underwriter
;;;;;;;;;;;;;;;;;;;;;Zakelijke Hypotheek Acceptant;Underwriter
;;;;;;;;;;;;;;;;;;;;;Interim UX designer;User Experience-designer
;;;;;;;;;;;;;;;;;;;;;UX Designer;User Experience-designer
;;;;;;;;;;;;;;;;;;;;;Change en Releasemanager;Verander- en releasemanager
;;;;;;;;;;;;;;;;;;;;;Marketing & Sales Support Specialist;Verkoop- en marketingspecialist
;;;;;;;;;;;;;;;;;;;;;Sales Consultant Compliance;Verkoopconsultant
;;;;;;;;;;;;;;;;;;;;;Verzekeringsspecialist;Verzekeringsspecialist
;;;;;;;;;;;;;;;;;;;;;Verzekeringsspecialist;Verzekeringsspecialist
;;;;;;;;;;;;;;;;;;;;;Verzekeringsspecialist;Verzekeringsspecialist
;;;;;;;;;;;;;;;;;;;;;Acceptant Verzekeringen;Verzekeringsunderwriter
;;;;;;;;;;;;;;;;;;;;;Visual designer;Visueel ontwerper
;;;;;;;;;;;;;;;;;;;;;IT Werkplekbeheerder;Werkplekmanager
;;;;;;;;;;;;;;;;;;;;;IT Werkplekbeheerder;Werkplekmanager
;;;;;;;;;;;;;;;;;;;;;IT Werkplekbeheerder;Werkplekmanager
;;;;;;;;;;;;;;;;;;;;;IT Werkplekbeheerder;Werkplekmanager
;;;;;;;;;;;;;;;;;;;;;IT Werkplekbeheerder;Werkplekmanager
;;;;;;;;;;;;;;;;;;;;;Werkplekbeheerder;Werkplekmanager
;;;;;;;;;;;;;;;;;;;;;Werkplekbeheerder;Werkplekmanager
;;;;;;;;;;;;;;;;;;;;;Werkplekbeheerder;Werkplekmanager
;;;;;;;;;;;;;;;;;;;;;Werkplekbeheerder;Werkplekmanager
;;;;;;;;;;;;;;;;;;;;;Werkplekbeheerder;Werkplekmanager
;;;;;;;;;;;;;;;;;;;;;Werkplekbeheerder;Werkplekmanager
;;;;;;;;;;;;;;;;;;;;;Werkplekbeheerder;Werkplekmanager
;;;;;;;;;;;;;;;;;;;;;Werkplekbeheerder;Werkplekmanager
;;;;;;;;;;;;;;;;;;;;;Mechanical Design Engineer;Werktuigbouwkundig ingenieur
;;;;;;;;;;;;;;;;;;;;;Assetmanagement Water Utrecht;Werktuigbouwkundige
;;;;;;;;;;;;;;;;;;;;;Mechanical Engineer;Werktuigbouwkundige
;;;;;;;;;;;;;;;;;;;;;Mechanical Engineer;Werktuigbouwkundige
;;;;;;;;;;;;;;;;;;;;;Mechanical Engineer (Automotive);Werktuigbouwkundige
;;;;;;;;;;;;;;;;;;;;;Mechanical Enigineer;Werktuigbouwkundige
;;;;;;;;;;;;;;;;;;;;;Mechanical Enigineer;Werktuigbouwkundige
;;;;;;;;;;;;;;;;;;;;;Medior Project Engineer Energie opwek Werktuigbouwkunde;Werktuigbouwkundige
;;;;;;;;;;;;;;;;;;;;;Medior Project Engineer Energie opwek Werktuigbouwkunde;Werktuigbouwkundige
;;;;;;;;;;;;;;;;;;;;;Project Engineer Energie opwek Mechanisch;Werktuigbouwkundige
;;;;;;;;;;;;;;;;;;;;;Project Engineer Energie opwek Mechanisch;Werktuigbouwkundige
;;;;;;;;;;;;;;;;;;;;;Project Engineer Energie opwek Mechanisch;Werktuigbouwkundige
;;;;;;;;;;;;;;;;;;;;;Werktuigbouwkundige;Werktuigbouwkundige
;;;;;;;;;;;;;;;;;;;;;Windows 11 werkplek specials (migratie);Windows-specialist
;;;;;;;;;;;;;;;;;;;;;Windows 11 werkplek specials (migratie);Windows-specialist
